"year","liva_taoyan_cal","rev_entropy_taoyan_cal","diff_freq1_taoyan_cal","cost_freq1_taoyan_cal","DYNA_taoyan_cal","MUNI_taoyan_cal","org_size_taoyan_cal","cost_sticky_taoyan_cal","esg_score_taoyan_cal","digi_freq1_taoyan_cal"
2018,0.427561269184506,0.396403978082497,0.05,0.244704087947916,0.95,0.0642857142857147,0.49097131667593,0.473278102854082,0.356461061911822,0.214071505525452
2019,0.580876849965833,0.411498880559503,0.05,0.348469565656623,0.86,0.178571428571429,0.519790514889308,0.473278102854082,0.356461061911822,0.220856647272479
2020,0.527529654743566,0.514106954695933,0.665649662045247,0.582242669276782,0.77,0.289285714285715,0.531252995931715,0.473278102854082,0.356461061911822,0.95
2021,0.518189432268555,0.698612369344278,0.752023846934547,0.708086903498897,0.71,0.396428571428572,0.514080448050119,0.473278102854082,0.356461061911822,0.674658184591637
2022,0.578868265531646,0.72338018348394,0.435661207890561,0.357612339726827,0.65,0.501,0.408934285465469,0.473278102854082,0.356461061911822,0.67631188743014
2023,0.603705782371809,0.72338018348394,0.148738126075925,0.296190892825817,0.59,0.616517857142858,0.200745948176914,0.473278102854082,0.356461061911822,0.828543299210149
2016,0.345992419231848,0.663016487594526,0.871054769332349,0.95,0.95,0.05,0.16066713184191,0.488598948899732,0.641296928327644,0.287359364329232
2017,0.157638550892824,0.685769308047346,0.592826392991194,0.936397520265596,0.95,0.05,0.195416634704181,0.488598948899732,0.641296928327644,0.107880104312115
2018,0.635471418622246,0.724669887773404,0.703284858443661,0.763142880667753,0.95,0.0642857142857147,0.266732104564509,0.488598948899732,0.95,0.217209515707574
2019,0.313490722754991,0.724290753264303,0.747303338647742,0.95,0.86,0.178571428571429,0.340553342277291,0.459608816784131,0.318684759916492,0.19635171017722
2020,0.426068384747892,0.902355377334939,0.760272283676752,0.81630400249975,0.77,0.289285714285715,0.357926917175436,0.490158180710465,0.807935153583617,0.354047984108943
2021,0.95,0.892192210606232,0.67734691818471,0.786196968391429,0.71,0.396428571428572,0.369155911729754,0.55416067156187,0.780290102389078,0.95
2022,0.05,0.869860535442251,0.95,0.95,0.65,0.501,0.465353596366418,0.498934727654672,0.468058455114822,0.95
2023,0.05,0.828099959459569,0.736301874460258,0.95,0.59,0.616517857142858,0.426479196117937,0.498934727654672,0.629778156996587,0.95
2023,0.524585241167019,0.05,0.668913900546272,0.663499421876258,0.59,0.616517857142858,0.254887067716424,0.473501508846141,0.37223382045929,0.95
2022,0.629272570637801,0.95,0.754670048260561,0.292431984302115,0.35,0.737053571428572,0.0714519954944115,0.469693086675637,0.475574112734864,0.05
2023,0.690184657347404,0.850969680958658,0.625319393525745,0.216978397083771,0.25,0.849553571428572,0.0905455487192559,0.469693086675637,0.844795221843003,0.29131629467231
2021,0.708182856993544,0.601430418667781,0.241659470347572,0.626659632822132,0.15,0.841517857142857,0.269409820841293,0.474627071816661,0.627474402730375,0.0796388894556245
2022,0.915766039339894,0.601430418667781,0.433382130810606,0.692938403136551,0.05,0.95,0.375675526967811,0.474627071816661,0.627474402730375,0.05
2023,0.522919219992296,0.601430418667781,0.435817850888816,0.300293973201506,0.05,0.95,0.380943705039868,0.49981796925902,0.582935153583618,0.369815221042517
2017,0.400031659716068,0.387198746678166,0.564972804093457,0.664666791127378,0.501,0.392857142857143,0.05,0.483602790548241,0.608276450511945,0.05
2018,0.451489844168154,0.521785020703933,0.439088654748916,0.772812993248742,0.4,0.501,0.0505873891832612,0.483602790548241,0.404175365344467,0.0822059924327496
2019,0.617874944403837,0.436621235978881,0.322720698067933,0.825379938617914,0.3,0.616517857142858,0.112598125369942,0.587658589624289,0.799488054607508,0.216624970129214
2020,0.551362888685651,0.413419621506423,0.381888175324809,0.817673333167439,0.2,0.729017857142857,0.156851331150601,0.48440907255981,0.906228668941979,0.263035350729179
2021,0.606669831733981,0.354411403708752,0.30222117324569,0.925807730312005,0.15,0.841517857142857,0.212818096865692,0.471790255536121,0.625170648464163,0.294556108910354
2022,0.655391758721663,0.308273542625252,0.355231509952815,0.95,0.05,0.95,0.217132260363332,0.509519652136332,0.545307167235494,0.330737697467132
2023,0.625893175155264,0.526419336730561,0.269748178204557,0.911739729162258,0.05,0.95,0.203659303525593,0.494462686729555,0.651279863481229,0.111006873585084
2017,0.1533066853156,0.601430418667781,0.549546649767888,0.457606423449859,0.501,0.392857142857143,0.05,0.488144659849431,0.558806552543535,0.554656221309198
2018,0.254741200559924,0.601430418667781,0.588576373694565,0.32583890977956,0.4,0.501,0.178176812743588,0.488144659849431,0.558806552543535,0.590629270517339
2019,0.29768416512361,0.601430418667781,0.568302608233788,0.52535776079516,0.3,0.616517857142858,0.210259014399141,0.488144659849431,0.558806552543535,0.63567352702205
2020,0.287621424707522,0.601430418667781,0.05,0.436945736091791,0.2,0.729017857142857,0.218570690288559,0.488144659849431,0.558806552543535,0.682906619499731
2021,0.708182856993544,0.601430418667781,0.0875704270219226,0.607168220620553,0.15,0.841517857142857,0.255917621163897,0.488144659849431,0.558806552543535,0.727466089558521
2022,0.623838938730971,0.601430418667781,0.0799041562255232,0.170063633816118,0.05,0.95,0.253300452149965,0.488144659849431,0.558806552543535,0.775705531205813
2023,0.319570460461807,0.601430418667781,0.354369105225117,0.352480311607133,0.05,0.95,0.247983304686033,0.488144659849431,0.558806552543535,0.824193592089205
2017,0.427264093594177,0.05,0.95,0.865029003745367,0.501,0.392857142857143,0.05,0.95,0.747269624573379,0.789755833969433
2018,0.55414140391673,0.05,0.95,0.95,0.4,0.501,0.05,0.95,0.95,0.520798646834136
2019,0.557808278470894,0.05,0.95,0.95,0.3,0.616517857142858,0.05,0.486132190140409,0.95,0.732283400420777
2020,0.499554905023077,0.05,0.95,0.848662016988967,0.2,0.729017857142857,0.05,0.497500023059814,0.70042662116041,0.880493168264692
2021,0.664587923075671,0.05,0.95,0.926982615549798,0.15,0.841517857142857,0.05,0.488533350584965,0.784897610921501,0.735661321456377
2022,0.58880440297485,0.05,0.95,0.95,0.05,0.95,0.05,0.491088781788453,0.79641638225256,0.95
2023,0.62825660531053,0.05,0.95,0.95,0.05,0.95,0.05,0.493644213091775,0.55759385665529,0.95
2017,0.479776058758905,0.601430418667781,0.05,0.263094096526546,0.501,0.392857142857143,0.153852737422482,0.488269689434311,0.558806552543535,0.544870630739369
2018,0.325905316938068,0.601430418667781,0.124076173395888,0.241503383285906,0.4,0.501,0.224675090626988,0.488269689434311,0.558806552543535,0.58634761918529
2019,0.527737375585291,0.601430418667781,0.192588412068584,0.395698348552429,0.3,0.616517857142858,0.255219603294236,0.488269689434311,0.558806552543535,0.63153346906518
2020,0.589932303226609,0.601430418667781,0.05,0.872522957068029,0.2,0.729017857142857,0.243842076498609,0.488269689434311,0.558806552543535,0.680579581395206
2021,0.71382903087315,0.601430418667781,0.118771232234125,0.725228809467599,0.15,0.841517857142857,0.244776152831746,0.488269689434311,0.558806552543535,0.728492017504577
2022,0.473021497875872,0.601430418667781,0.05,0.930176502476251,0.05,0.95,0.252866316056292,0.488269689434311,0.558806552543535,0.775745507296754
2023,0.611082607694529,0.601430418667781,0.05,0.885223737484704,0.05,0.95,0.240074176515273,0.488269689434311,0.558806552543535,0.824921879903475
2015,0.95,0.243879033324832,0.859402397514983,0.455505740496005,0.65,0.167857142857143,0.05,0.786467165480886,0.383507306889352,0.438304852918833
2016,0.95,0.243879033324832,0.508276789375741,0.35810035643362,0.56,0.282142857142857,0.05,0.786467165480886,0.383507306889352,0.508082969535456
2017,0.34008370619206,0.243879033324832,0.920121766667589,0.246227331471855,0.501,0.392857142857143,0.0756342612865569,0.786467165480886,0.270772442588727,0.552073139257613
2018,0.45345370670627,0.243879033324832,0.662070398846902,0.05,0.4,0.501,0.0765963673316589,0.439449434173406,0.794880546075085,0.599982994336945
2019,0.554435177784412,0.243879033324832,0.39315103730407,0.508810918220813,0.3,0.616517857142858,0.0624059180773864,0.473802303246896,0.05,0.649288126005704
2020,0.597393366231188,0.243879033324832,0.422794518011941,0.253158281632749,0.2,0.729017857142857,0.125733617291491,0.392100835454545,0.621331058020478,0.69145523668203
2021,0.620404968724349,0.243879033324832,0.392646466913275,0.17848246232662,0.15,0.841517857142857,0.0790134629557906,0.488401625234657,0.718856655290102,0.743755766490976
2022,0.857061151173061,0.243879033324832,0.312709042548654,0.363343096906728,0.05,0.95,0.152983105062907,0.95,0.532252559726963,0.784942946489471
2023,0.460160036334071,0.243879033324832,0.26287331295245,0.825105036329841,0.05,0.95,0.236694801646484,0.95,0.253862212943632,0.149934593053437
2019,0.683561875506565,0.05,0.05,0.73471477260509,0.3,0.616517857142858,0.353756901680775,0.495485724192548,0.422964509394571,0.083000757503263
2020,0.210938969504927,0.0516229880381444,0.05,0.834087031241067,0.2,0.729017857142857,0.382222419350874,0.495485724192548,0.05,0.131394085198496
2021,0.444921627616065,0.05,0.0616747099058464,0.371420183009818,0.15,0.841517857142857,0.495350958162277,0.495485724192548,0.341231732776618,0.215887967976658
2022,0.669994132773424,0.05,0.21169077261363,0.331093594739722,0.05,0.95,0.519009062123987,0.516446634122592,0.498121085594989,0.400791398160238
2023,0.589430497883373,0.05,0.141478154912668,0.440295159067276,0.05,0.95,0.535804623124891,0.494758639980791,0.613651877133105,0.186613374490183
2015,0.830048497622911,0.396722042898094,0.841223812591802,0.751755533141582,0.95,0.05,0.143377469254319,0.473501508846141,0.357701842552407,0.419104112293863
2016,0.5527483118372,0.396722042898094,0.685908517851418,0.747216153518566,0.95,0.05,0.209207255648328,0.473501508846141,0.357701842552407,0.486735570554661
2017,0.386497560962742,0.396722042898094,0.646638534540336,0.683144763533376,0.95,0.05,0.263031403101258,0.473501508846141,0.357701842552407,0.534817248106445
2018,0.672294778862486,0.396722042898094,0.681453249114579,0.64506752833463,0.95,0.0642857142857147,0.294932613626818,0.473501508846141,0.357701842552407,0.579878170624393
2019,0.481309767409123,0.396722042898094,0.550566017377586,0.808031286827566,0.86,0.178571428571429,0.29503015881479,0.473501508846141,0.357701842552407,0.627867636139055
2020,0.527163811342391,0.396722042898094,0.614320631353318,0.726872316332475,0.77,0.289285714285715,0.3717610116451,0.473501508846141,0.357701842552407,0.668800558515319
2021,0.572444396458104,0.396722042898094,0.516940248818141,0.48957814381657,0.71,0.396428571428572,0.36762835853191,0.473501508846141,0.357701842552407,0.717179548868625
2022,0.595956872393013,0.396722042898094,0.672739282643857,0.697048384608564,0.65,0.501,0.370397314369207,0.473501508846141,0.357701842552407,0.764923025725537
2023,0.624839788503967,0.396722042898094,0.778156548089,0.699480205300755,0.59,0.616517857142858,0.370132751363842,0.473501508846141,0.357701842552407,0.812945834862832
2016,0.866216658622226,0.597881952995148,0.05,0.158784014832111,0.56,0.282142857142857,0.267392913209313,0.488588242703359,0.558559315953571,0.478094953975252
2017,0.1614398645211,0.597881952995148,0.426731166830716,0.223618572310396,0.501,0.392857142857143,0.284862250462669,0.488588242703359,0.558559315953571,0.532807021471388
2018,0.310228841709876,0.597881952995148,0.297892533222111,0.142012990103023,0.4,0.501,0.385737668372099,0.488588242703359,0.558559315953571,0.571516665611625
2019,0.463133495417301,0.597881952995148,0.104790515381279,0.11299110174265,0.3,0.616517857142858,0.433286569641175,0.488588242703359,0.558559315953571,0.615136718511031
2020,0.530385459399008,0.597881952995148,0.0982894708049757,0.423193340792605,0.2,0.729017857142857,0.456602826871983,0.488588242703359,0.558559315953571,0.660988160127301
2021,0.667519185649364,0.597881952995148,0.235140713095071,0.35361042841259,0.15,0.841517857142857,0.520040876665941,0.488588242703359,0.558559315953571,0.701315030384108
2022,0.641285206318226,0.597881952995148,0.05,0.415030155709311,0.05,0.95,0.507921875620052,0.488588242703359,0.558559315953571,0.751536093779555
2023,0.505006832095906,0.597881952995148,0.0615919670488198,0.416573081155922,0.05,0.95,0.49467933054681,0.488588242703359,0.558559315953571,0.801477345040519
2016,0.797026121721632,0.646551643349056,0.527134886706582,0.95,0.8,0.0571428571428573,0.05,0.498561105774793,0.416388308977035,0.0849979853390307
2017,0.572462830712076,0.810685434334001,0.40890925159368,0.95,0.71,0.175,0.0531024940801852,0.498561105774793,0.416388308977035,0.111818494138811
2018,0.594553569158243,0.195970124592804,0.47175238904278,0.595498766779852,0.62,0.289285714285715,0.0948953794470225,0.489299793146646,0.493423799582463,0.538288208810396
2019,0.644268464571734,0.803563841979254,0.375197432602495,0.728257558231056,0.56,0.4,0.121091901306116,0.523088266725567,0.530716723549487,0.585255802538701
2020,0.604181277029694,0.528353388526432,0.324401201825661,0.606353729821693,0.501,0.508035714285714,0.100961489035502,0.95,0.603668941979522,0.748611392101275
2021,0.626832561676238,0.523443676881629,0.453203321873329,0.752309110439506,0.4,0.624553571428572,0.137248294502102,0.501749339651955,0.76339590443686,0.95
2022,0.690775679790002,0.177650876875692,0.564036430817077,0.79961988059979,0.35,0.737053571428572,0.173649412009648,0.501653503776803,0.682764505119454,0.95
2023,0.95,0.05,0.509211978411918,0.647254592171971,0.25,0.849553571428572,0.261955971707811,0.472535227102508,0.663566552901024,0.95
2017,0.446257614335126,0.05,0.56069963770597,0.618229623094551,0.501,0.392857142857143,0.124979240455277,0.471098296314057,0.501,0.200040900565349
2018,0.398127638063169,0.0875301677150076,0.521825937108631,0.425057261513305,0.4,0.501,0.208760035632536,0.465291466650087,0.127035490605429,0.250518053586472
2019,0.605005705425617,0.19776232909269,0.295817133807111,0.386300614047306,0.3,0.616517857142858,0.246360424817743,0.491075822339077,0.05,0.225681401246768
2020,0.579126922866181,0.206975915421286,0.394204913369318,0.527596686025624,0.2,0.729017857142857,0.267538175163305,0.483831309937093,0.05,0.593716392255534
2021,0.581511952012874,0.355768548748964,0.289922744366188,0.652297219806571,0.15,0.841517857142857,0.272387195067869,0.486535098533012,0.457724425887265,0.561496286115378
2022,0.74538728234175,0.611889850904682,0.41728704426436,0.595584657221048,0.05,0.95,0.247550531160751,0.525635813717727,0.567576791808873,0.537736570317952
2023,0.519229320016161,0.770148011393053,0.37333801234554,0.470132148793638,0.05,0.95,0.211559959576074,0.24939182956758,0.419206680584551,0.47351404448889
2016,0.786729054660674,0.597881952995148,0.599571854658448,0.552101216210027,0.56,0.282142857142857,0.081789437120399,0.488588242703359,0.558559315953571,0.503507911101626
2017,0.549323542804605,0.597881952995148,0.687580440161428,0.798954838397528,0.501,0.392857142857143,0.134483968406488,0.488588242703359,0.558559315953571,0.546654144439983
2018,0.371038379580494,0.597881952995148,0.95,0.95,0.4,0.501,0.186588704847547,0.488588242703359,0.558559315953571,0.589854687228
2019,0.45693764105714,0.597881952995148,0.89002878426327,0.95,0.3,0.616517857142858,0.191189911484668,0.488588242703359,0.558559315953571,0.637429446888558
2020,0.708023778488993,0.597881952995148,0.710050420897576,0.888958953251089,0.2,0.729017857142857,0.195165681659943,0.488588242703359,0.558559315953571,0.685061797947842
2021,0.734951987550434,0.597881952995148,0.775100664821269,0.95,0.15,0.841517857142857,0.23350774332205,0.488588242703359,0.558559315953571,0.729529634439759
2022,0.438720208612079,0.597881952995148,0.86537225244214,0.95,0.05,0.95,0.317365421814552,0.488588242703359,0.558559315953571,0.769806304929276
2023,0.453380798881272,0.597881952995148,0.745726630733799,0.95,0.05,0.95,0.298596370780334,0.488588242703359,0.558559315953571,0.819533043102767
2020,0.431368215030191,0.242613477533971,0.446387318924484,0.590041295966537,0.77,0.289285714285715,0.193395551433719,0.436145018476737,0.802559726962457,0.95
2021,0.570464013848021,0.192062366586497,0.409042195387659,0.683517139769213,0.71,0.396428571428572,0.179387057425429,0.436145018476737,0.641296928327644,0.95
2022,0.479439522777882,0.172808834931946,0.488942012722067,0.685875635871627,0.65,0.501,0.145262701871758,0.329123555098267,0.74957337883959,0.95
2023,0.690880461934257,0.620961942380875,0.455808105837009,0.503303736924632,0.59,0.616517857142858,0.123326152150093,0.473378720035017,0.668174061433447,0.768948729438756
2021,0.621532047660263,0.05,0.880875488664321,0.879881380436188,0.71,0.396428571428572,0.500135196161944,0.497180408355855,0.494363256784968,0.95
2022,0.589405473222076,0.05,0.95,0.908901689761834,0.65,0.501,0.525387348001584,0.497180408355855,0.69735494880546,0.95
2023,0.597817936821615,0.05,0.879537960801925,0.610642416178319,0.59,0.616517857142858,0.546292880180681,0.480902964163454,0.900085324232081,0.95
2021,0.687214670928835,0.05,0.283390450546737,0.544978846469479,0.71,0.396428571428572,0.113046696308866,0.482143733354396,0.75494880546075,0.95
2022,0.533296407771845,0.05,0.517402713094209,0.676070155250967,0.65,0.501,0.0870908074186832,0.223105584584039,0.483089770354905,0.886075353862843
2023,0.95,0.05,0.573296382835139,0.59517827173804,0.59,0.616517857142858,0.10701033137602,0.27226202808831,0.579095563139932,0.95
2021,0.245915350610988,0.268303383959476,0.454865635952232,0.341227530147773,0.15,0.841517857142857,0.247535252785964,0.509823366785819,0.523037542662116,0.555897606030747
2022,0.456518140185256,0.637141078381875,0.261539502499692,0.342699713269512,0.05,0.95,0.200434133618231,0.409450131734764,0.322442588726514,0.598020180093323
2023,0.472784321113833,0.598764443473674,0.161527467572425,0.294454912142486,0.05,0.95,0.182398724813216,0.464201073195216,0.159916492693111,0.614109375355167
2021,0.637222986249831,0.469345655537017,0.0967935922386819,0.54650431833531,0.15,0.841517857142857,0.053828613442499,0.525492400674829,0.780290102389078,0.05
2022,0.86697409718607,0.407592302832823,0.367897991557519,0.868324541342283,0.05,0.95,0.0836664382919904,0.525492400674829,0.731911262798634,0.05
2023,0.766842397087249,0.568740929797308,0.807544301980965,0.246006788056695,0.05,0.95,0.127066882161614,0.525492400674829,0.792576791808874,0.716200902397396
2014,0.407666041671635,0.396722042898094,0.05,0.631545680946668,0.54754478398313,0.464658286918561,0.05,0.473449699800821,0.357701842552407,0.275856580304877
2015,0.794954174586045,0.396722042898094,0.05,0.489571375559881,0.95,0.05,0.05,0.473449699800821,0.357701842552407,0.05
2016,0.569534015923907,0.396722042898094,0.05,0.315904651752887,0.95,0.05,0.05,0.473449699800821,0.357701842552407,0.05
2017,0.549959908510063,0.396722042898094,0.05,0.604748594282614,0.95,0.05,0.05,0.473449699800821,0.357701842552407,0.05
2018,0.59176764344653,0.396722042898094,0.05,0.433231726139051,0.95,0.0642857142857147,0.05,0.473449699800821,0.357701842552407,0.05
2019,0.600963487045239,0.396722042898094,0.05,0.459043893850541,0.86,0.178571428571429,0.05,0.473449699800821,0.357701842552407,0.05
2020,0.628785133090878,0.396722042898094,0.05,0.95,0.77,0.289285714285715,0.05,0.473449699800821,0.357701842552407,0.05
2021,0.611342377098174,0.396722042898094,0.05,0.91253155491354,0.71,0.396428571428572,0.05,0.473449699800821,0.357701842552407,0.05
2022,0.632088585955855,0.396722042898094,0.05,0.887955278381104,0.65,0.501,0.05,0.473449699800821,0.357701842552407,0.05
2023,0.609517675465642,0.396722042898094,0.05,0.725264398559392,0.59,0.616517857142858,0.05,0.473449699800821,0.357701842552407,0.05
